iris_1,iris_2,iris_3,iris_4,error,Goal_Met
8.054350105716663,5.522509084452779,4.9804295181005065,4.942583135176332,17.49458985995785,No
8.070330994237308,5.521859899363529,4.980045910913085,4.942376722152571,15.902848975510363,No
8.070330994237308,5.521859899363529,4.980045910913085,4.942376722152571,20.680978626637973,No
8.078292305791877,5.521536490264878,4.979854806624379,4.942273891925768,15.70660279862687,No
8.078292305791877,5.521536490264878,4.979854806624379,4.942273891925768,16.119369858187344,No
8.078292305791877,5.521536490264878,4.979854806624379,4.942273891925768,17.83367915858736,No
8.078507044573119,5.526929597733212,4.979714495396934,4.9421983926502735,15.56644714906097,No
8.07914957883408,5.526663557377523,4.995697778493284,4.941972486221532,14.135463705818555,No
8.07914957883408,5.526663557377523,4.995697778493284,4.941972486221532,20.79548044271081,No
8.079070398017725,5.526696342076841,4.993728125697332,4.942000325134621,14.027726131279922,No
8.079070398017725,5.526696342076841,4.993728125697332,4.942000325134621,15.126802728535047,No
8.079070398017725,5.526696342076841,4.993728125697332,4.942000325134621,14.754012536237582,No
8.078130443524223,5.527659080621477,4.9938561989724874,4.942384388476865,13.986820215110198,No
8.078130443524223,5.527659080621477,4.9938561989724874,4.942384388476865,15.724848991295865,No
8.075088991032212,5.53077425647944,4.994270611355829,4.926993692960115,13.675177949697705,No
8.07594520935025,5.529897283835448,4.994153947533274,4.931326423937632,13.615771341197062,No
8.091427998177945,5.52786831322775,4.9938840332223,4.927848827834741,13.075765311592656,No
8.091427998177945,5.52786831322775,4.9938840332223,4.927848827834741,15.50475103817026,No
8.091427998177945,5.52786831322775,4.9938840332223,4.927848827834741,13.105485837137726,No
8.094562091011772,5.542543619028036,4.993526736023647,4.923245384093189,10.970135593988097,No
8.094562091011772,5.542543619028036,4.993526736023647,4.923245384093189,15.677653910049486,No
8.094562091011772,5.542543619028036,4.993526736023647,4.923245384093189,19.043751426997368,No
8.096185709396407,5.547567292110649,4.993393376179855,4.92152716592469,10.4454101311149,No
8.097923562327667,5.549686484738347,4.993359386413772,4.919448364145515,10.188185883399452,No
8.097923562327667,5.549686484738347,4.993359386413772,4.919448364145515,10.726509043459936,No
8.115778162236913,5.5714589465028395,4.993010177534531,4.898090875608842,9.301567808482325,No
8.115778162236913,5.5714589465028395,4.993010177534531,4.898090875608842,14.141792533365178,No
8.115698292459747,5.571361550779702,4.9770109585812845,4.898186415013753,8.510255167829175,No
8.115722617731977,5.5713912137832,4.981883707327197,4.898157317373623,8.227680383126279,No
8.115722617731977,5.5713912137832,4.981883707327197,4.898157317373623,10.274284984070478,No
8.115722617731977,5.5713912137832,4.981883707327197,4.898157317373623,8.373336088129685,No
8.115687575609522,5.57134848231483,4.981842720425394,4.891220712675929,8.017073213142192,No
8.131686042893941,5.571445463132985,4.981935741878249,4.8910446834750125,7.276317006567376,No
8.131686042893941,5.571445463132985,4.981935741878249,4.8910446834750125,10.673336251586543,No
8.129873664730107,5.5714344767107224,4.981925203990654,4.891064624852787,7.253041008116714,No
8.132077936295593,5.572996155234723,4.981174818114922,4.889071398715076,7.193043940181609,No
8.132077936295593,5.572996155234723,4.981174818114922,4.889071398715076,7.338929977209974,No
8.136083568770346,5.575834058834627,4.979811206625532,4.885449280881792,7.139420709920996,No
8.136083568770346,5.575834058834627,4.979811206625532,4.885449280881792,9.83117251525628,No
8.136083568770346,5.575834058834627,4.979811206625532,4.885449280881792,7.82539340974679,No
8.137634529834855,5.571601201177038,4.979283223007341,4.884046814787887,7.1001395915303664,No
8.137634529834855,5.571601201177038,4.979283223007341,4.884046814787887,9.520983282185917,No
8.137634529834855,5.571601201177038,4.979283223007341,4.884046814787887,7.474155638248103,No
8.138898975115705,5.573116488832784,4.973886584992913,4.882903432355812,6.853794723382544,No
8.138898975115705,5.573116488832784,4.973886584992913,4.882903432355812,8.629625989981351,No
8.138898975115705,5.573116488832784,4.973886584992913,4.882903432355812,7.180013460957737,No
8.139843686785156,5.574248613688353,4.974300424252152,4.877603313138214,6.668684183946895,No
8.141685735646178,5.574768550132404,4.972891679441428,4.875116217946771,6.602288235007394,No
8.141685735646178,5.574768550132404,4.972891679441428,4.875116217946771,6.745784846009264,No
8.152190013390202,5.577733486043234,4.964858316659679,4.860933565564658,6.589290291259005,No
8.152190013390202,5.577733486043234,4.964858316659679,4.860933565564658,8.44876358940459,No
8.138677221057577,5.5792667833084435,4.960703915500888,4.85359909940251,6.450079563176207,No
8.144340106447224,5.578624215401869,4.962444924838245,4.856672797291748,6.225996365698529,No
8.144340106447224,5.578624215401869,4.962444924838245,4.856672797291748,8.866838489101017,No
8.14745755244518,5.564841507914902,4.95874629025979,4.850142972865809,5.9218137094539545,No
8.146304653665641,5.569938650463921,4.960114125113786,4.852557842799786,5.862497134153276,No
8.146304653665641,5.569938650463921,4.960114125113786,4.852557842799786,8.088130847972137,No
8.146304653665641,5.569938650463921,4.960114125113786,4.852557842799786,5.910047499613989,No
8.147266692511959,5.571669579051405,4.952988482339202,4.850542749431208,5.502159107046109,No
8.147989451064756,5.571418465228997,4.950913394583488,4.847907933484331,5.4368070725647435,No
8.147989451064756,5.571418465228997,4.950913394583488,4.847907933484331,5.572681626357414,No
8.156763335388899,5.5683700839660215,4.9257229905950135,4.815922742518638,5.105350465576633,No
8.156763335388899,5.5683700839660215,4.9257229905950135,4.815922742518638,7.9247907256395775,No
8.156763335388899,5.5683700839660215,4.9257229905950135,4.815922742518638,6.987065136630909,No
8.156363918008179,5.568508856762028,4.926869744393977,4.814896809430008,4.997303376227867,No
8.156363918008179,5.568508856762028,4.926869744393977,4.814896809430008,5.221617601312752,No
8.15313042280497,5.568609382119833,4.92770043916466,4.817097797758288,4.837679235288446,No
8.146768453098321,5.568807167872065,4.929334848568242,4.821428288508766,4.721161260556449,No
8.146768453098321,5.568807167872065,4.929334848568242,4.821428288508766,5.029881330869026,No
8.146394380416133,5.565762501265583,4.930241313995477,4.823830036895471,4.547071327774913,No
8.146097704200056,5.563347782920618,4.930960229718979,4.825734858223696,4.474005959862647,No
8.145980204400605,5.562511325133584,4.928746079894903,4.823241315549214,4.401322954570731,No
8.145980204400605,5.562511325133584,4.928746079894903,4.823241315549214,4.5517105899803205,No
8.144338262026087,5.550822662757626,4.8978055469181765,4.78839654646006,3.9024554561563107,No
8.1442233569446,5.550004676253578,4.900866840426301,4.785958068049543,3.5144860836827925,No
8.1442233569446,5.550004676253578,4.900866840426301,4.785958068049543,4.649315442676937,No
8.144156594332832,5.549529406450938,4.902645525470891,4.784541253533446,3.4933488200589693,No
8.143679225780803,5.546131114330485,4.903277343856689,4.786496895488652,3.4724325091043204,No
8.143679225780803,5.546131114330485,4.903277343856689,4.786496895488652,3.8340529272197883,No
8.143886686885725,5.5476079888232865,4.903002759911286,4.785646986882116,3.449784977972482,No
8.143886686885725,5.5476079888232865,4.903002759911286,4.785646986882116,3.8326944189395378,No
8.140944471076015,5.5487974892202905,4.902781605227079,4.788071764302885,3.246148007768721,No
8.139073493547317,5.54955390161731,4.90264097127251,4.789613698803877,3.221893023832928,No
8.138574651557017,5.54857429443531,4.900629807891222,4.787048463797736,3.1739068812645175,No
8.138574651557017,5.54857429443531,4.900629807891222,4.787048463797736,3.284906854388167,No
8.137231179294957,5.545936034019548,4.895213378902148,4.780139819089744,3.1556768801577992,No
8.137231179294957,5.545936034019548,4.895213378902148,4.780139819089744,3.7981045584448547,No
8.137403492792057,5.542101648792627,4.895908089055279,4.781025920547492,2.9349896031914566,No
8.137407503825253,5.542012393762184,4.895924260194118,4.781046546803831,2.933748446717522,No
8.137407503825253,5.542012393762184,4.895924260194118,4.781046546803831,3.030111793968602,No
8.137407503825253,5.542012393762184,4.895924260194118,4.781046546803831,3.1712169965059602,No
8.137358839906778,5.542097590161793,4.8967257551704035,4.780796298449371,2.9208587527358154,No
8.137358839906778,5.542097590161793,4.8967257551704035,4.780796298449371,8.118644496353017,No
8.137358839906778,5.542097590161793,4.8967257551704035,4.780796298449371,14.80364242326619,No
8.137358839906778,5.542097590161793,4.8967257551704035,4.780796298449371,3.1690944976846014,No
8.137358839906778,5.542097590161793,4.8967257551704035,4.780796298449371,2.9228252210268084,No
8.136537334393383,5.540350479433174,4.895306091081308,4.781118636204015,2.870108665357188,No
8.136537334393383,5.540350479433174,4.895306091081308,4.781118636204015,2.993970893698351,No
8.135139648523438,5.535278442403505,4.89126381385077,4.776436978532142,2.801204513818271,No
8.135139648523438,5.535278442403505,4.89126381385077,4.776436978532142,3.088222086496311,No
8.132157400131815,5.535608863617832,4.8915271506804014,4.77674196822444,2.555281939531651,No
8.132157400131815,5.535608863617832,4.8915271506804014,4.77674196822444,2.6202303073963664,No
8.132157400131815,5.535608863617832,4.8915271506804014,4.77674196822444,3.2141946938157426,No
8.115538831165157,5.5344454254486495,4.893292973666046,4.77878709730798,2.20355803224467,No
8.115051884733333,5.528940058082154,4.8938880339065145,4.779476280206908,1.7826270516654157,No
8.115051884733333,5.528940058082154,4.8938880339065145,4.779476280206908,2.0104631933945987,No
8.114760868796422,5.528990200596098,4.890903322956652,4.779888159612791,1.7654372310771942,No
8.114882628371282,5.528969221225535,4.892152110704134,4.779715831382639,1.746088216794303,No
8.11201684225079,5.5272263206561005,4.891525226105165,4.779279636974706,1.6619218617164147,No
8.11201684225079,5.5272263206561005,4.891525226105165,4.779279636974706,1.845296868917345,No
8.097414765952932,5.5183456973212,4.888331053072278,4.77705709008616,1.4924946104153172,No
8.097092363610784,5.518149620153508,4.888260528247862,4.780060086151707,1.4260024837028649,No
8.097092363610784,5.518149620153508,4.888260528247862,4.780060086151707,1.6555265691868788,No
8.097031509108783,5.518112609943489,4.888247216455397,4.780626911531647,1.4237152919993994,No
8.100032622844337,5.517870823942732,4.888160251127151,4.780931282282964,1.2929125414129996,No
8.100032622844337,5.517870823942732,4.888160251127151,4.780931282282964,2.079211636386298,No
8.100032622844337,5.517870823942732,4.888160251127151,4.780931282282964,1.316960182759749,No
8.100032622844337,5.517870823942732,4.888160251127151,4.780931282282964,1.6129222662710678,No
8.099403445521302,5.514924659808991,4.888272934640407,4.780536900219649,1.1378541096327588,Yes
8.099530696887426,5.511819534339541,4.888366787862554,4.780208422465184,1.070467881087664,Yes
8.097267210278511,5.509290986928138,4.887808680397617,4.780281050024796,1.0065004995462323,Yes
8.097267210278511,5.509290986928138,4.887808680397617,4.780281050024796,1.1426483687253166,Yes
8.097267210278511,5.509290986928138,4.887808680397617,4.780281050024796,2.1289206735475474,No
8.094840496932793,5.5065800984588344,4.887210326147066,4.780358914973272,0.9458665121415287,Yes
8.094840496932793,5.5065800984588344,4.887210326147066,4.780358914973272,1.0942933291050019,Yes
8.095168020554537,5.506945976040205,4.88422300291755,4.7803484058581445,0.9302907710208652,Yes
8.095042658305813,5.506805933511015,4.885366424438493,4.780352428304822,0.9177595355442867,Yes
8.095042658305813,5.506805933511015,4.885366424438493,4.780352428304822,0.9722558471381341,Yes
8.095042658305813,5.506805933511015,4.885366424438493,4.780352428304822,0.9450532998863275,Yes
8.09509534669789,5.506864791865588,4.8853811582280775,4.779855436273475,0.9175859605022674,Yes
8.09509534669789,5.506864791865588,4.8853811582280775,4.779855436273475,2.9201839399870977,No
8.09509534669789,5.506864791865588,4.8853811582280775,4.779855436273475,4.178429116719297,No
8.09509534669789,5.506864791865588,4.8853811582280775,4.779855436273475,0.9916168065594558,Yes
8.09509534669789,5.506864791865588,4.8853811582280775,4.779855436273475,0.9306017488403382,Yes
8.09509534669789,5.506864791865588,4.8853811582280775,4.779855436273475,0.9204249487317169,Yes
8.09509534669789,5.506864791865588,4.8853811582280775,4.779855436273475,0.918269656334227,Yes
8.09509534669789,5.506864791865588,4.8853811582280775,4.779855436273475,0.9177552588899316,Yes
8.09300467564486,5.504529297209505,4.883973835427141,4.779689050761263,0.8601402861429502,Yes
8.09300467564486,5.504529297209505,4.883973835427141,4.779689050761263,0.9845590315874797,Yes
8.09300467564486,5.504529297209505,4.883973835427141,4.779689050761263,1.5399364952157109,No
8.09168257460181,5.503052374325646,4.8830838709631825,4.77958383169348,0.8428333277314264,Yes
8.09168257460181,5.503052374325646,4.8830838709631825,4.77958383169348,1.615110678730949,No
8.09168257460181,5.503052374325646,4.8830838709631825,4.77958383169348,1.5950276324002604,No
8.09170958964874,5.503017080092011,4.883102055981557,4.7795859816789665,0.8417833345532908,Yes
8.09170958964874,5.503017080092011,4.883102055981557,4.7795859816789665,0.8703837752044278,Yes
8.09170958964874,5.503017080092011,4.883102055981557,4.7795859816789665,0.8586830906502034,Yes
8.091877572792962,5.503066298416692,4.882946450287572,4.779599350573826,0.841410434560294,Yes
8.091877572792962,5.503066298416692,4.882946450287572,4.779599350573826,0.853440583774262,Yes
8.092123556308085,5.503138370508029,4.88308792610387,4.7792495925040255,0.832796024142507,Yes
8.092620929010959,5.50328409852908,4.883373986773863,4.778542390167961,0.8258798426523423,Yes
8.090908110153517,5.500805503624962,4.881984600844779,4.777633485360945,0.7974395704815682,Yes
8.090908110153517,5.500805503624962,4.881984600844779,4.777633485360945,0.8863285050587826,Yes
8.09024263628457,5.499842506205107,4.881444788928493,4.777280352631351,0.7962229164372479,Yes
8.090638199243461,5.499653817534997,4.881339018767022,4.777211160187274,0.7953310789960728,Yes
8.090638199243461,5.499653817534997,4.881339018767022,4.777211160187274,0.7999192897631795,Yes
8.09056620608393,5.499688159207349,4.881358269123854,4.777223753334718,0.7952868313204877,Yes
8.09065055146839,5.500045903227703,4.881132238774665,4.777075889399573,0.7837108704623008,Yes
8.09065055146839,5.500045903227703,4.881132238774665,4.777075889399573,0.8112441626387483,Yes
8.090831226599226,5.500812221955128,4.880648062157599,4.77675915202266,0.774838069464363,Yes
8.090977957962073,5.500709881018045,4.880979538649628,4.776501920677299,0.7703127483897175,Yes
8.090977957962073,5.500709881018045,4.880979538649628,4.776501920677299,0.7849298109979825,Yes
8.091023880166553,5.500677851591287,4.8810832801466875,4.776421415526858,0.7701057619324456,Yes
8.089766440845843,5.49862581831094,4.879279688105461,4.774751462274463,0.7343213954134827,Yes
8.089766440845843,5.49862581831094,4.879279688105461,4.774751462274463,0.8128279672404642,Yes
8.083909470812939,5.489067744826556,4.870878817890048,4.766973062160412,0.6729279469594052,Yes
8.083909470812939,5.489067744826556,4.870878817890048,4.766973062160412,0.6989617197261988,Yes
8.084002049446886,5.489218825228432,4.871011606872088,4.766574289813071,0.6514622267892087,Yes
8.084390796068755,5.4898532264218405,4.871569200627673,4.764899806227441,0.6133958194505085,Yes
8.084779754086052,5.489675607363146,4.871413086044298,4.764870827654706,0.6128291547546934,Yes
8.084779754086052,5.489675607363146,4.871413086044298,4.764870827654706,0.6167880618115038,Yes
8.084663279932577,5.4897287956986025,4.871459834827291,4.764879505338616,0.612716507270674,Yes
8.08473947034869,5.490058984586674,4.871159645329887,4.7648237830415905,0.5945235556648807,Yes
8.08473947034869,5.490058984586674,4.871159645329887,4.7648237830415905,0.6349606301334851,Yes
8.085043530153404,5.4913766984665395,4.869961652660817,4.764601407162628,0.5639645011223564,Yes
8.083995983364602,5.489747463878837,4.86801353505341,4.762530957811279,0.5349144537730752,Yes
8.083995983364602,5.489747463878837,4.86801353505341,4.762530957811279,0.5951067990132057,Yes
8.069974995885147,5.467940821923138,4.841938773645208,4.734818835792096,0.5131084848229764,Yes
8.069974995885147,5.467940821923138,4.841938773645208,4.734818835792096,3.396250583483291,No
8.069974995885147,5.467940821923138,4.841938773645208,4.734818835792096,4.280712052419391,No
8.069701763417413,5.467515867361037,4.843015040106262,4.734278798829894,0.5051201557727345,Yes
8.067843069463647,5.46462506715068,4.843159574277801,4.737782024881046,0.39787897250465754,Yes
8.067843069463647,5.46462506715068,4.843159574277801,4.737782024881046,0.8011014094509894,Yes
8.067843069463647,5.46462506715068,4.843159574277801,4.737782024881046,0.40879235251731005,Yes
8.067843069463647,5.46462506715068,4.843159574277801,4.737782024881046,0.7064405710450586,Yes
8.067843069463647,5.46462506715068,4.843159574277801,4.737782024881046,0.42835890907681934,Yes
8.06628553134179,5.465925745641103,4.843094542980454,4.738599626870957,0.36407452611524393,Yes
8.06628553134179,5.465925745641103,4.843094542980454,4.738599626870957,0.40345103517948405,Yes
8.067603371784278,5.467713798581615,4.844982087812134,4.740426378113942,0.34174465527634057,Yes
8.068670727822202,5.469161992946162,4.846510863457496,4.741905915322033,0.3385315977831107,Yes
8.068670727822202,5.469161992946162,4.846510863457496,4.741905915322033,0.6059074589361895,Yes
8.068670727822202,5.469161992946162,4.846510863457496,4.741905915322033,0.777394376239404,Yes
8.068531791503508,5.4696712215914705,4.846311864760971,4.741713325927531,0.33360557991645823,Yes
8.068531791503508,5.4696712215914705,4.846311864760971,4.741713325927531,19.78248346507039,No
8.068531791503508,5.4696712215914705,4.846311864760971,4.741713325927531,18.86320241464398,No
8.068531791503508,5.4696712215914705,4.846311864760971,4.741713325927531,0.3459480434000106,Yes
8.068531791503508,5.4696712215914705,4.846311864760971,4.741713325927531,0.3360264466685821,Yes
8.068531791503508,5.4696712215914705,4.846311864760971,4.741713325927531,0.4336921050346519,Yes
8.07097405412186,5.46953864789865,4.8462108095128125,4.739879035329381,0.3320217787895908,Yes
8.06988180540646,5.469597938592694,4.846203730468931,4.740751655613014,0.32247766614798007,Yes
8.071820581758127,5.471577643344132,4.84787991506086,4.741911829270021,0.32022634722562265,Yes
8.071820581758127,5.471577643344132,4.84787991506086,4.741911829270021,0.3386938382764759,Yes
8.071163749956664,5.470906945541812,4.847312045876693,4.741518777770044,0.31937078317384765,Yes
8.071163749956664,5.470906945541812,4.847312045876693,4.741518777770044,0.35908094644398436,Yes
8.071163749956664,5.470906945541812,4.847312045876693,4.741518777770044,0.3659331682580611,Yes
8.071163749956664,5.470906945541812,4.847312045876693,4.741518777770044,0.31942210354180595,Yes
8.071163749956664,5.470906945541812,4.847312045876693,4.741518777770044,0.3359446751848938,Yes
8.071163749956664,5.470906945541812,4.847312045876693,4.741518777770044,0.32131389504428703,Yes
8.071261301382725,5.470638316511992,4.847443272758689,4.7416096066514895,0.31765486170001644,Yes
8.071261301382725,5.470638316511992,4.847443272758689,4.7416096066514895,0.32311314397511814,Yes
8.071261301382725,5.470638316511992,4.847443272758689,4.7416096066514895,0.3242336901101724,Yes
8.071262041889376,5.470634109019338,4.847460326897808,4.741578638431468,0.31764265455600754,Yes
8.071262041889376,5.470634109019338,4.847460326897808,4.741578638431468,0.32720875594092225,Yes
8.071262041889376,5.470634109019338,4.847460326897808,4.741578638431468,0.32791643529154957,Yes
8.071299028745942,5.470661875773385,4.847494000512766,4.74160079948522,0.3176368331089378,Yes
8.071299028745942,5.470661875773385,4.847494000512766,4.74160079948522,0.31791809202431165,Yes
8.071299028745942,5.470661875773385,4.847494000512766,4.74160079948522,0.31819984466944784,Yes
8.07129157555968,5.470656280521205,4.847487214974667,4.741630560051976,0.3176251774759876,Yes
8.07129157555968,5.470656280521205,4.847487214974667,4.741630560051976,0.34930972932922233,Yes
8.07129157555968,5.470656280521205,4.847487214974667,4.741630560051976,0.3429308480269928,Yes
8.071175063569893,5.470689010097254,4.847526907159778,4.74161658442782,0.3173248510852447,Yes
8.071175063569893,5.470689010097254,4.847526907159778,4.74161658442782,0.3218812077225545,Yes
8.071175063569893,5.470689010097254,4.847526907159778,4.74161658442782,0.3219063781775666,Yes
8.071175063569893,5.470689010097254,4.847526907159778,4.74161658442782,0.317324941492686,Yes
8.071175063569893,5.470689010097254,4.847526907159778,4.74161658442782,0.318989407221571,Yes
8.071175063569893,5.470689010097254,4.847526907159778,4.74161658442782,0.3225269268332671,Yes
8.071024969661623,5.470785620728698,4.847640852225587,4.741682325038524,0.31712263359781884,Yes
8.071024969661623,5.470785620728698,4.847640852225587,4.741682325038524,0.3172910808410412,Yes
8.071024969661623,5.470785620728698,4.847640852225587,4.741682325038524,0.3173802618072822,Yes
8.071031076511034,5.470781717870899,4.8476536816198665,4.741679654128898,0.31712023117284044,Yes
8.071046745925935,5.470771703623938,4.847649478051025,4.741709923103995,0.3170804570168459,Yes
8.071046745925935,5.470771703623938,4.847649478051025,4.741709923103995,0.3171939156337762,Yes
8.071057290226097,5.470764964812915,4.847646649375424,4.741730291775129,0.3170727611325119,Yes
8.071057290226097,5.470764964812915,4.847646649375424,4.741730291775129,0.3170923600719068,Yes
8.071024909996977,5.470768837678371,4.847648275044994,4.741744905995041,0.3170629098482868,Yes
8.071008375642442,5.4707708152842205,4.847649105162562,4.741752368471369,0.31706163928342795,Yes
8.071008375642442,5.4707708152842205,4.847649105162562,4.741752368471369,0.3198454352336844,Yes
8.071008375642442,5.4707708152842205,4.847649105162562,4.741752368471369,0.3201210693528761,Yes
8.071008375642442,5.4707708152842205,4.847649105162562,4.741752368471369,0.31706218991163715,Yes
8.071008375642442,5.4707708152842205,4.847649105162562,4.741752368471369,0.3170807434263415,Yes
8.071008375642442,5.4707708152842205,4.847649105162562,4.741752368471369,0.31708085820219684,Yes
8.071008375642442,5.4707708152842205,4.847649105162562,4.741752368471369,0.31706218984683615,Yes
8.071008375642442,5.4707708152842205,4.847649105162562,4.741752368471369,0.3175960677610561,Yes
8.071008375642442,5.4707708152842205,4.847649105162562,4.741752368471369,0.31765210976312896,Yes
8.070997105637279,5.470777550807432,4.847664739962122,4.741761543584525,0.3170616266209908,Yes
8.070997105637279,5.470777550807432,4.847664739962122,4.741761543584525,0.31710213055215586,Yes
8.070997105637279,5.470777550807432,4.847664739962122,4.741761543584525,0.3170911083653064,Yes
8.070995308220922,5.470777166447479,4.847664550836674,4.741756763543304,0.31706141019720935,Yes
8.070995308220922,5.470777166447479,4.847664550836674,4.741756763543304,0.3173044913780748,Yes
8.070995308220922,5.470777166447479,4.847664550836674,4.741756763543304,0.3172592633393835,Yes
8.071001961816977,5.47077393259796,4.847656686295366,4.741754525685342,0.31706097680657075,Yes
8.07101493590023,5.470777543195168,4.847665467065998,4.741757024256676,0.31706091345561394,Yes
8.07101493590023,5.470777543195168,4.847665467065998,4.741757024256676,0.3170622663147258,Yes
8.071009119180964,5.470775924442619,4.847661530350262,4.7417559040628445,0.31706079019937283,Yes
8.071009119180964,5.470775924442619,4.847661530350262,4.7417559040628445,0.3170631949137557,Yes
8.071009119180964,5.470775924442619,4.847661530350262,4.7417559040628445,0.31706382291149426,Yes
8.071008725657395,5.470776744639425,4.8476617562527045,4.741755968343464,0.31706078108100516,Yes
8.071008725657395,5.470776744639425,4.8476617562527045,4.741755968343464,0.3170608629964523,Yes
8.071008725657395,5.470776744639425,4.8476617562527045,4.741755968343464,0.31706097156911944,Yes
8.071008457757435,5.470776694645537,4.847662518402022,4.741756012103931,0.3170607756738102,Yes
8.071008457757435,5.470776694645537,4.847662518402022,4.741756012103931,0.3170697581848053,Yes
8.071008457757435,5.470776694645537,4.847662518402022,4.741756012103931,0.31707028123663217,Yes
8.071009207501394,5.47077666774492,4.847662402519185,4.741755969259292,0.31706077378406994,Yes
8.071009207501394,5.47077666774492,4.847662402519185,4.741755969259292,0.31706082171608196,Yes
8.071009150909067,5.470776669775438,4.847662411266278,4.7417549540093455,0.31706074676893226,Yes
8.071009106113548,5.47077667138269,4.847662418190017,4.741754150390744,0.3170607402129336,Yes
8.071009106113548,5.47077667138269,4.847662418190017,4.741754150390744,0.3170607415136825,Yes
8.071009106113548,5.47077667138269,4.847662418190017,4.741754150390744,0.3170607449828591,Yes
8.071009396204476,5.470776670863807,4.847662415954771,4.741754134200122,0.31706073996452044,Yes
8.071009396204476,5.470776670863807,4.847662415954771,4.741754134200122,0.31706076707162645,Yes
8.071009396204476,5.470776670863807,4.847662415954771,4.741754134200122,0.31706074054764005,Yes
