iris_1,iris_2,iris_3,iris_4,error,freq,real,imag
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.5,-0.094293273,0.99554442
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.51170569,-0.085727255,0.99631893
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.52341137,-0.077026855,0.99702961
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.53511706,-0.068188935,0.99767331
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.54682274,-0.059210269,0.99824669
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.55852843,-0.050087543,0.99874624
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.57023411,-0.040817348,0.99916826
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.5819398,-0.031396181,0.99950887
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.59364548,-0.021820439,0.99976396
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.60535117,-0.012086423,0.99992918
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.61705686,-0.0021903284,0.99999999
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.62876254,0.0078717535,0.99997155
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.64046823,0.018103837,0.99983877
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.65217391,0.028510047,0.99959627
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.6638796,0.039094619,0.99923837
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.67558528,0.049861899,0.99875905
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.68729097,0.06081635,0.99815196
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.69899666,0.07196255,0.99741036
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.71070234,0.083305193,0.99652712
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.72240803,0.094849091,0.9954947
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.73411371,0.10659917,0.99430509
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.7458194,0.11856049,0.9929498
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.75752508,0.1307382,0.99141983
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.76923077,0.14313759,0.98970561
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.78093645,0.15576404,0.98779699
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.79264214,0.16862306,0.98568316
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.80434783,0.18172025,0.98335263
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.81605351,0.19506132,0.9807932
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.8277592,0.20865206,0.97799183
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.83946488,0.22249835,0.97493466
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.85117057,0.23660614,0.97160688
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.86287625,0.25098144,0.96799272
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.87458194,0.26563028,0.9640753
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.88628763,0.28055873,0.95983662
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.89799331,0.29577286,0.95525738
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.909699,0.31127868,0.95031697
8.071004879339975,5.4707721288214595,4.8476592578933575,4.741750864797709,0.3170607118652189,14.92140468,0.32708215,0.94499328
