iris_1,iris_2,iris_3,iris_4,error,Goal_Met
8.271671680034977,5.568517672710195,4.893311084283512,4.75317368621668,2.492270684882808,No
8.271697652844178,5.568536179762805,4.893291654336678,4.753183459398125,2.473570771489827,No
8.271697652844178,5.568536179762805,4.893291654336678,4.753183459398125,5.262768720742491,No
8.271697652844178,5.568536179762805,4.893291654336678,4.753183459398125,5.68271833629887,No
8.271759498314562,5.56858024805612,4.893245388482558,4.753206730927937,2.4722231166079878,No
8.271759498314562,5.56858024805612,4.893245388482558,4.753206730927937,2.5039088769940534,No
8.269080261824584,5.568338580890991,4.893499106903813,4.753079111630369,2.4686662289667156,No
8.270081091407627,5.568428855731982,4.893404330312533,4.75312678385671,2.4666492733044056,No
8.269206173106696,5.568396832437193,4.892592364177275,4.752905617974073,2.463007382846018,No
8.269206173106696,5.568396832437193,4.892592364177275,4.752905617974073,2.476102372216548,No
8.269095320036495,5.568392775052016,4.892489487212767,4.752877596023809,2.4629924069309626,No
8.269095320036495,5.568392775052016,4.892489487212767,4.752877596023809,2.54010239827619,No
8.269095320036495,5.568392775052016,4.892489487212767,4.752877596023809,2.5027444963057333,No
8.269102293548654,5.567957462161167,4.892495958966428,4.75287935882037,2.459706956893223,No
8.269102293548654,5.567957462161167,4.892495958966428,4.75287935882037,2.462210613336581,No
8.26911352571338,5.567947595967178,4.89181509512606,4.752882198138765,2.459466033767295,No
8.269109105568786,5.567951478567289,4.892083032491323,4.752881080794232,2.4593223413976735,No
8.269109105568786,5.567951478567289,4.892083032491323,4.752881080794232,2.4659900040001506,No
8.269120260659756,5.56794168007393,4.892090492087893,4.752200249197889,2.457455969708797,No
8.269119019353493,5.567942770421935,4.892089662005559,4.752276010169021,2.457421421631258,No
8.26910807470936,5.567952384061405,4.8920823431383225,4.752268175728417,2.4495665143077225,No
8.26910807470936,5.567952384061405,4.8920823431383225,4.752268175728417,2.46839172406011,No
8.26908595208361,5.5679718163010925,4.892067549367158,4.752252339818601,2.444047295484175,No
8.269074967221414,5.567981465267611,4.892060203605427,4.752244476588935,2.4244790508524057,No
8.269074967221414,5.567981465267611,4.892060203605427,4.752244476588935,2.493305388642867,No
8.26907321965361,5.5679830003094635,4.892059034977503,4.752243225637694,2.4238667175636124,No
8.269062345224661,5.567992552272788,4.892051763064338,4.752235441458814,2.422566624621009,No
8.269062345224661,5.567992552272788,4.892051763064338,4.752235441458814,2.4493256354642328,No
8.269067197238144,5.567988290324409,4.892055007687194,4.752238914647251,2.419470798100582,No
8.268671171407567,5.567816206011559,4.8915279639093505,4.75189211401292,2.405789294013478,No
8.268671171407567,5.567816206011559,4.8915279639093505,4.75189211401292,2.435532886052557,No
8.2665931758614,5.5669132587589845,4.888762501309611,4.750072409039394,2.374578494608346,No
8.2665931758614,5.5669132587589845,4.888762501309611,4.750072409039394,2.3811822513027634,No
8.26594334383902,5.566941056246563,4.888847636861046,4.75012842917374,2.3702960706583553,No
8.265069441532242,5.566978438658756,4.888962128225313,4.750203765757574,2.3682300360066524,No
8.265069441532242,5.566978438658756,4.888962128225313,4.750203765757574,2.3876483735977296,No
8.26510378423029,5.566328293768824,4.88904641077917,4.750259224610082,2.3510556167863026,No
8.26510378423029,5.566328293768824,4.88904641077917,4.750259224610082,2.4300554819633926,No
8.265139447086714,5.565653156834791,4.889133933215915,4.75031681534136,2.336223938273105,No
8.265139447086714,5.565653156834791,4.889133933215915,4.75031681534136,2.3433999763002236,No
8.265181750631802,5.5655955387030005,4.888494518668002,4.75038512989441,2.3319682612711414,No
8.265222245423633,5.565540384123222,4.8878824432743935,4.750450523553475,2.330773576590529,No
8.265177422626723,5.56560143351788,4.887850136203994,4.751087940645535,2.317628491007373,No
8.265177422626723,5.56560143351788,4.887850136203994,4.751087940645535,2.346244822718127,No
8.264946541318075,5.565915897699111,4.887683723146209,4.754371263028674,2.299129243034681,No
8.264923121130908,5.5659477963834405,4.887666842503148,4.754165137639678,2.288705986338192,No
8.264923121130908,5.5659477963834405,4.887666842503148,4.754165137639678,2.3136107551390843,No
8.2648746786224,5.566013775885478,4.887631926441669,4.753738786183211,2.2818809056031166,No
8.264849927855199,5.566047486841937,4.887614086752191,4.75352095011381,2.262687311543087,No
8.264849927855199,5.566047486841937,4.887614086752191,4.75352095011381,2.3294440388330977,No
8.264845557948172,5.566053438727964,4.887610937040356,4.753482489755697,2.2620092005630332,No
8.264349985196219,5.565826309012608,4.8870892533603785,4.75362847142216,2.246523890100236,No
8.264349985196219,5.565826309012608,4.8870892533603785,4.75362847142216,2.278205574450994,No
8.254934102909099,5.561510844420833,4.87717726344081,4.756402123084954,2.0898472189529604,No
8.25498083446141,5.561532262313832,4.877226457203148,4.756388357296065,2.063086107965334,No
8.25498083446141,5.561532262313832,4.877226457203148,4.756388357296065,2.1476684083869695,No
8.254997732210674,5.561540006849755,4.877244245267532,4.756383379698756,2.062309203460716,No
8.254997732210674,5.561540006849755,4.877244245267532,4.756383379698756,2.0826519488593083,No
8.254326466256892,5.56152183213706,4.877202500615199,4.756395061018582,2.044021280123573,No
8.248687829961558,5.561369164488583,4.876851845393597,4.756493184144855,1.971116272573663,No
8.248687829961558,5.561369164488583,4.876851845393597,4.756493184144855,1.9766513527848155,No
8.248687829961558,5.561369164488583,4.876851845393597,4.756493184144855,1.9752306301896245,No
8.248686077173154,5.5613197719343335,4.876848748615801,4.7564940507097875,1.9710682701973448,No
8.248686077173154,5.5613197719343335,4.876848748615801,4.7564940507097875,2.1514887370349145,No
8.248686077173154,5.5613197719343335,4.876848748615801,4.7564940507097875,2.1801613982403554,No
8.248699347996629,5.561307096481723,4.877258834650399,4.756487489718039,1.9684538490760752,No
8.248699347996629,5.561307096481723,4.877258834650399,4.756487489718039,2.024286522986915,No
8.248699347996629,5.561307096481723,4.877258834650399,4.756487489718039,2.0031905284023144,No
8.248687908534421,5.5613180227336905,4.877233780706,4.756164704699295,1.9681683629454105,No
8.24871870697042,5.561288606012365,4.87730123337895,4.756241556238604,1.9614889269105555,No
8.24871870697042,5.561288606012365,4.87730123337895,4.756241556238604,1.9796996817259152,No
8.248745707001126,5.561262817287927,4.877360367038888,4.75630892959228,1.9599819990473266,No
8.247367090469268,5.560852600451955,4.876482619455294,4.7565509552295255,1.9442257218805197,No
8.247367090469268,5.560852600451955,4.876482619455294,4.7565509552295255,1.9774240646012369,No
8.235171113518575,5.5572236035839495,4.868717596295735,4.758692043070204,1.890198500866442,No
8.235171113518575,5.5572236035839495,4.868717596295735,4.758692043070204,16.63301930234216,No
8.235171113518575,5.5572236035839495,4.868717596295735,4.758692043070204,42.96757594861684,No
8.235171113518575,5.5572236035839495,4.868717596295735,4.758692043070204,2.5964329068317955,No
8.235409282494844,5.557294472401793,4.868869235448882,4.758650230864329,1.8309219775393233,No
8.235409282494844,5.557294472401793,4.868869235448882,4.758650230864329,1.942464153614674,No
8.235409282494844,5.557294472401793,4.868869235448882,4.758650230864329,1.9713926264525967,No
8.235424355753258,5.55729895755356,4.868878832400496,4.758647584649889,1.8295304665248942,No
8.235424355753258,5.55729895755356,4.868878832400496,4.758647584649889,4.4026894793266935,No
8.235424355753258,5.55729895755356,4.868878832400496,4.758647584649889,2.8106598876267244,No
8.235424355753258,5.55729895755356,4.868878832400496,4.758647584649889,1.8647971407109254,No
8.233737246374673,5.55724726937851,4.8687682343782495,4.75867808038387,1.8185659536833816,No
8.233737246374673,5.55724726937851,4.8687682343782495,4.75867808038387,1.886249530277556,No
8.233737246374673,5.55724726937851,4.8687682343782495,4.75867808038387,1.8274117488780028,No
8.233677557556055,5.5565271311857645,4.8687186326721905,4.7586917573050505,1.8103485340430714,No
8.233819467511331,5.556471339402211,4.870604478344296,4.758659240473288,1.7936837738470306,No
8.233819467511331,5.556471339402211,4.870604478344296,4.758659240473288,1.839311818851765,No
8.233940803515628,5.556423636250761,4.872216916161833,4.7586314378964305,1.7887621657831994,No
8.234096153119788,5.556362560680175,4.872375393761973,4.760501809513834,1.7883029614355475,No
8.234096153119788,5.556362560680175,4.872375393761973,4.760501809513834,1.8255068634253617,No
8.234020444315885,5.556392325534884,4.872298160545854,4.759590293847122,1.7834738769951972,No
8.232521367203933,5.555896494467758,4.871782812327496,4.7599243468386065,1.7762893855716775,No
8.232521367203933,5.555896494467758,4.871782812327496,4.7599243468386065,1.7926650045094927,No
8.227903661193986,5.554369153358797,4.870195351251511,4.760953352280771,1.7667239664462546,No
8.227903661193986,5.554369153358797,4.870195351251511,4.760953352280771,1.7831728311358024,No
8.227903661193986,5.554369153358797,4.870195351251511,4.760953352280771,1.8078659624070155,No
8.22811932369079,5.554440485357048,4.870269491055667,4.760905294244508,1.7647135901917648,No
8.22811932369079,5.554440485357048,4.870269491055667,4.760905294244508,11.54289106053223,No
8.22811932369079,5.554440485357048,4.870269491055667,4.760905294244508,24.436165858428037,No
8.22811932369079,5.554440485357048,4.870269491055667,4.760905294244508,2.4130989713835356,No
8.22811932369079,5.554440485357048,4.870269491055667,4.760905294244508,1.8385497314037273,No
8.22811932369079,5.554440485357048,4.870269491055667,4.760905294244508,1.7741270971512386,No
8.22811932369079,5.554440485357048,4.870269491055667,4.760905294244508,1.7664667946644022,No
8.22811932369079,5.554440485357048,4.870269491055667,4.760905294244508,1.765114476883149,No
8.22811932369079,5.554440485357048,4.870269491055667,4.760905294244508,13.755806978571574,No
8.22811932369079,5.554440485357048,4.870269491055667,4.760905294244508,10.017802293452645,No
8.22811932369079,5.554440485357048,4.870269491055667,4.760905294244508,1.8354650785892082,No
8.22779153907557,5.554332068122035,4.870156806247053,4.760978337472507,1.7598187954365967,No
8.22779153907557,5.554332068122035,4.870156806247053,4.760978337472507,1.8093749330009512,No
8.226336927279196,5.554217741461678,4.870037979403331,4.76105536201863,1.749564538221252,No
8.226684710279851,5.554245075812392,4.870066389702471,4.761036946226979,1.748286734626757,No
8.226684710279851,5.554245075812392,4.870066389702471,4.761036946226979,1.7839113927802512,No
8.226684710279851,5.554245075812392,4.870066389702471,4.761036946226979,1.8158207659504115,No
8.226684710279851,5.554245075812392,4.870066389702471,4.761036946226979,1.7483165210475389,No
8.226684710279851,5.554245075812392,4.870066389702471,4.761036946226979,3.716901409892513,No
8.226684710279851,5.554245075812392,4.870066389702471,4.761036946226979,9.312602901597415,No
8.226684710279851,5.554245075812392,4.870066389702471,4.761036946226979,1.9429203777152275,No
8.226684710279851,5.554245075812392,4.870066389702471,4.761036946226979,1.7591453792876157,No
8.226821983462147,5.554471669157795,4.87050234362041,4.761000444820778,1.747801254674287,No
8.225188852169024,5.554035925448621,4.87009492252342,4.761320369000391,1.7453708520781899,No
8.225188852169024,5.554035925448621,4.87009492252342,4.761320369000391,1.7523361268277013,No
8.224119352740054,5.553750567100457,4.86982811199054,4.761529879851631,1.7448869518194843,No
8.224119352740054,5.553750567100457,4.86982811199054,4.761529879851631,1.7540222124807296,No
8.224119352740054,5.553750567100457,4.86982811199054,4.761529879851631,1.7608114502754841,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.7442603562755115,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,2.422667064407482,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,2.0348582835815163,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.7805938708318545,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.750208239661248,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.7454282366060188,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.744534929252685,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,4.43239413521394,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,6.23162879795301,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.8785089886463808,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.768928545695682,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.7498634155493966,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.7458227107095796,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.744853854714638,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,6.047570861473487,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,5.114719514373471,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.7646821366126324,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.7462512369609002,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.744757933620685,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.7445771804982608,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.744544637816396,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,2.216393475806556,No
8.224135897134,5.553754981390732,4.869832239359332,4.76174829550375,1.8584243741443913,No
8.220597106466647,5.553685344183356,4.869767128453946,4.761533884379014,1.7293526902851901,No
8.220597106466647,5.553685344183356,4.869767128453946,4.761533884379014,2.250589454030945,No
8.220597106466647,5.553685344183356,4.869767128453946,4.761533884379014,2.803645662489619,No
8.220597106466647,5.553685344183356,4.869767128453946,4.761533884379014,1.7839800035294882,No
8.220597106466647,5.553685344183356,4.869767128453946,4.761533884379014,1.7413746251155535,No
8.220597106466647,5.553685344183356,4.869767128453946,4.761533884379014,1.7322126179411321,No
8.220597106466647,5.553685344183356,4.869767128453946,4.761533884379014,1.7383475357066345,No
8.220597106466647,5.553685344183356,4.869767128453946,4.761533884379014,1.7316908565515488,No
8.220597106466647,5.553685344183356,4.869767128453946,4.761533884379014,1.7311079219609218,No
8.220597106466647,5.553685344183356,4.869767128453946,4.761533884379014,1.8621876791449512,No
8.220597106466647,5.553685344183356,4.869767128453946,4.761533884379014,1.8131335611457446,No
8.220597106466647,5.553685344183356,4.869767128453946,4.761533884379014,1.7300308536197924,No
8.220597106466647,5.553685344183356,4.869767128453946,4.761533884379014,1.7360616156179254,No
8.220597106466647,5.553685344183356,4.869767128453946,4.761533884379014,1.7471895505661967,No
8.221997081653905,5.5539585237745355,4.869098472929073,4.761846285331609,1.728562904912429,No
8.221961028710611,5.55395468941642,4.869091027494842,4.761831637487997,1.7213432400280708,No
8.221961028710611,5.55395468941642,4.869091027494842,4.761831637487997,1.7367207531320308,No
8.22170161455963,5.553927099803361,4.869037454864611,4.761726240880468,1.7091967705174445,No
8.22170161455963,5.553927099803361,4.869037454864611,4.761726240880468,1.7226439232196067,No
8.221737887028143,5.5539309575087605,4.869044945633853,4.761740977914332,1.7091956787918814,No
8.221719753738954,5.5539290289692795,4.86904120085743,4.761733610593943,1.7073509816673025,No
8.221719753738954,5.5539290289692795,4.86904120085743,4.761733610593943,1.7265562608034206,No
8.221755745509965,5.553932856821505,4.869048633658734,4.761748233584049,1.7038469386416868,No
8.221745781903785,5.553931797156725,4.869046576035479,4.761744185499987,1.7033849127941414,No
8.221745781903785,5.553931797156725,4.869046576035479,4.761744185499987,1.7111946448635322,No
8.22129932174869,5.553936371507559,4.869055458363957,4.76176166023073,1.6962220691798517,No
8.216579003605919,5.553984735042321,4.869149369132443,4.7619464164461025,1.6562131645140572,No
8.214494582658888,5.554075005813832,4.868828260012168,4.76215601006154,1.6352944707031094,No
8.214494582658888,5.554075005813832,4.868828260012168,4.76215601006154,1.6906284417663788,No
8.214494582658888,5.554075005813832,4.868828260012168,4.76215601006154,1.639473937424228,No
8.214494582658888,5.554075005813832,4.868828260012168,4.76215601006154,1.6610742857582494,No
8.212294010168328,5.553720663382826,4.868489257519627,4.762377282998268,1.619687933610678,No
8.21216824564793,5.549047427182503,4.868469883249491,4.762389928927853,1.5173780066965792,No
8.21216824564793,5.549047427182503,4.868469883249491,4.762389928927853,1.5217975618971906,No
8.212156272516436,5.549049800028872,4.8680207608585935,4.762391132855457,1.5140264292387873,No
8.212124684443683,5.549056060182597,4.866835865264103,4.762394309113295,1.5090061200777543,No
8.212136771259981,5.549053664806067,4.866838928066241,4.762843417757334,1.5079675547252018,No
8.212136771259981,5.549053664806067,4.866838928066241,4.762843417757334,1.51287122571454,No
8.212135168952035,5.549053982352951,4.866838522041025,4.762783880958621,1.5079380102364524,No
8.212135168952035,5.549053982352951,4.866838522041025,4.762783880958621,1.5173099830143157,No
8.212122644447625,5.549056464470919,4.866835348328614,4.762776445586825,1.5008219587417755,No
8.212089399550807,5.549063052975583,4.866826924063814,4.762756709223603,1.4921052190456048,No
8.212089399550807,5.549063052975583,4.866826924063814,4.762756709223603,1.50303643303551,No
8.212089399550807,5.549063052975583,4.866826924063814,4.762756709223603,1.4950961582913305,No
8.212085921026006,5.549063742352874,4.8668260426047985,4.762754644141876,1.4913417443485786,No
8.212085921026006,5.549063742352874,4.8668260426047985,4.762754644141876,1.5084267112578436,No
8.212085921026006,5.549063742352874,4.8668260426047985,4.762754644141876,1.492778175879792,No
8.212080821400559,5.549064753001401,4.866824750358491,4.762751616667896,1.4897866199527723,No
8.210475382666335,5.547308770388964,4.865995074535763,4.7630389993406865,1.4796239654108587,No
8.210475382666335,5.547308770388964,4.865995074535763,4.7630389993406865,1.5319178665627247,No
8.210767741138934,5.547628543659374,4.866146162678285,4.762986665509767,1.4786498145501432,No
8.210767741138934,5.547628543659374,4.866146162678285,4.762986665509767,1.4938489812727958,No
