7.98201533,5.37961216,4.688454,4.80802647,10.2402891,10.30611456,10.62645319,2.877479491
7.98401533,5.38161216,4.690454,4.81002647,10.2422891,10.30811456,10.62845319,2.877447435
7.98401533,5.38161216,4.690454,4.81002647,10.2422891,10.30811456,10.62845319,2.877989927
7.983149259,5.380746089,4.689587929,4.809160399,10.24142303,10.30724849,10.62758712,2.877317049
7.988048239,5.379929593,4.688771433,4.808343903,10.24060653,10.30643199,10.62677062,2.877270592
7.988048239,5.379929593,4.688771433,4.808343903,10.24060653,10.30643199,10.62677062,2.877566879
7.988048239,5.379929593,4.688771433,4.808343903,10.24060653,10.30643199,10.62677062,2.877278505
7.986717363,5.384981864,4.688027153,4.807599623,10.23986225,10.30568771,10.62602634,2.877106547
7.986717363,5.384981864,4.688027153,4.807599623,10.23986225,10.30568771,10.62602634,2.877507127
7.986717363,5.397198328,4.685583861,4.805156331,10.23741896,10.30324442,10.62358305,2.876712236
7.986717363,5.397198328,4.685583861,4.805156331,10.23741896,10.30324442,10.62358305,2.876897494
7.986717363,5.397198328,4.680850997,4.806339547,10.23860218,10.30442764,10.62476627,2.876461534
7.986717363,5.397198328,4.669794039,4.809103786,10.24136642,10.30719188,10.62753051,2.875672578
7.986717363,5.397198328,4.669794039,4.809103786,10.24136642,10.30719188,10.62753051,2.875819817
7.986717363,5.397198328,4.669794039,4.809103786,10.24136642,10.30719188,10.62753051,2.875688861
7.986717363,5.397198328,4.669794039,4.809103786,10.24136642,10.30719188,10.62753051,2.875703157
7.986717363,5.397198328,4.669794039,4.809103786,10.24136642,10.30719188,10.62753051,2.876205314
7.986717363,5.397198328,4.669794039,4.809103786,10.24136642,10.30719188,10.62753051,2.875690036
7.986717363,5.397198328,4.669794039,4.807268754,10.239702,10.3089416,10.62928023,2.875531752
7.986717363,5.397198328,4.669794039,4.807268754,10.239702,10.31268326,10.62553857,2.875374203
7.986717363,5.397198328,4.669794039,4.807268754,10.239702,10.31268326,10.62553857,2.876049012
7.986717363,5.397198328,4.669794039,4.807268754,10.239702,10.31268326,10.62553857,2.875381032
7.987643916,5.400663747,4.666117024,4.807119444,10.23958631,10.3136977,10.62563829,2.874987371
7.987643916,5.400663747,4.666117024,4.807119444,10.23958631,10.3136977,10.62563829,2.875703611
7.987889185,5.401581082,4.665143678,4.80707992,10.23955568,10.31402814,10.62560278,2.874892862
7.987889185,5.401581082,4.665143678,4.80707992,10.23955568,10.31402814,10.62560278,2.876080142
7.987865688,5.401493202,4.665236924,4.807083706,10.23955862,10.31399649,10.62031298,2.874810558
7.987875689,5.401530606,4.665197235,4.807082094,10.23955737,10.31400996,10.62256449,2.874639681
7.993165507,5.401617656,4.665104871,4.807078344,10.23955446,10.31404132,10.62253772,2.874548366
7.993165507,5.401617656,4.665104871,4.807078344,10.23955446,10.31404132,10.62253772,2.874730146
8.093672039,5.403271596,4.663349943,4.807007082,10.23949925,10.31463709,10.62202922,2.872316579
8.093546832,5.413852028,4.663170342,4.806999789,10.23949359,10.31469807,10.62197718,2.872115094
8.093546832,5.413852028,4.663170342,4.806999789,10.23949359,10.31469807,10.62197718,2.87274183
8.093496851,5.418075584,4.663098647,4.806996878,10.23949134,10.31472241,10.62195641,2.87200748
8.093496851,5.418075584,4.663098647,4.806996878,10.23949134,10.31472241,10.62195641,2.872707333
8.093496851,5.418075584,4.663098647,4.806996878,10.23949134,10.31472241,10.62195641,2.872319886
8.093513303,5.418030878,4.661776672,4.806997836,10.23949208,10.31471439,10.62196325,2.871965831
8.093513303,5.418030878,4.661776672,4.806997836,10.23949208,10.31471439,10.62196325,2.873139116
8.09384185,5.417138111,4.662228166,4.780166219,10.23950691,10.3145544,10.6220998,2.870779412
8.095953233,5.411400808,4.665129657,4.607734756,10.2396022,10.31352621,10.62297736,2.857166735
8.095953233,5.411400808,4.665129657,4.607734756,10.2396022,10.31352621,10.62297736,2.861676207
8.096610584,5.409614576,4.666032997,4.607743399,10.18593899,10.3132061,10.62325058,2.851484956
8.098961996,5.403225035,4.669264341,4.607774316,9.993980086,10.31206103,10.62422791,2.824081322
8.098961996,5.403225035,4.669264341,4.607774316,9.993980086,10.31206103,10.62422791,2.856639542
8.112992575,5.403978373,4.669198129,4.582837511,9.963264847,10.31201248,10.62403484,2.817509426
8.113013328,5.403979488,4.669198031,4.582800628,9.963219416,10.36571864,10.62403455,2.812019968
8.113013328,5.403979488,4.669198031,4.582800628,9.963219416,10.36571864,10.62403455,2.822435161
8.113046455,5.403981266,4.669197874,4.582741751,9.963146897,10.45144845,10.6240341,2.808305015
8.113046455,5.403981266,4.669197874,4.582741751,9.963146897,10.45144845,10.6240341,2.824454896
8.113025702,5.403980152,4.669197972,4.582778635,9.963192328,10.45144824,10.57032793,2.799926305
8.113014962,5.403979575,4.669198023,4.582797723,9.963215839,10.45144813,10.54253387,2.799641045
8.113014962,5.403979575,4.669198023,4.582797723,9.963215839,10.45144813,10.54253387,2.801393107
8.059308797,5.403978462,4.669198121,4.582834579,9.963261235,10.45144791,10.5425549,2.797828633
8.000220641,5.403977237,4.669198228,4.582875128,9.96331118,10.45144768,10.54257804,2.795701052
8.000259903,5.511389559,4.669198033,4.582801391,9.963220357,10.4514481,10.54253597,2.789064794
8.000259903,5.511389559,4.669198033,4.582801391,9.963220357,10.4514481,10.54253597,2.792840866
8.000259903,5.511389559,4.669198033,4.582801391,9.963220357,10.4514481,10.54253597,2.792896943
8.000259903,5.511389559,4.669198033,4.582801391,9.963220357,10.4514481,10.54253597,2.792638418
8.000259903,5.511389559,4.669198033,4.582801391,9.963220357,10.4514481,10.54253597,2.832007336
8.000259903,5.511389559,4.669198033,4.582801391,9.963220357,10.4514481,10.54253597,2.804691612
8.000259903,5.511389559,4.669198033,4.582801391,9.963220357,10.4514481,10.54253597,2.793043884
8.000259903,5.511389559,4.669198033,4.582801391,9.963220357,10.4514481,10.54253597,2.792591252
8.000259903,5.511389559,4.669198033,4.582801391,9.963220357,10.4514481,10.54253597,2.789808266
8.000259903,5.511389559,4.669198033,4.582801391,9.963220357,10.4514481,10.54253597,2.795160004
7.965495513,5.476853099,4.687325083,4.570500564,9.952441968,10.50051219,10.51380309,2.782951065
7.965495513,5.476853099,4.687325083,4.570500564,9.952441968,10.50051219,10.51380309,2.826357512
7.980708071,5.468460945,4.685266513,4.574749039,9.753070469,10.47903246,10.52638935,2.718410427
8.02158263,5.445912103,4.67973535,4.586164251,9.217380025,10.42131866,10.56020732,2.336935185
8.02158263,5.445912103,4.67973535,4.586164251,9.217380025,10.42131866,10.56020732,2.708363823
8.02158263,5.445912103,4.67973535,4.586164251,9.217380025,10.42131866,10.56020732,2.584875248
8.023247017,5.444993928,4.679510124,4.586629072,9.220594403,10.39394122,10.56158437,2.326886581
8.0196197,5.446994972,4.680000974,4.585616056,9.213589081,10.40141235,10.61077773,2.289941009
8.0196197,5.446994972,4.680000974,4.585616056,9.213589081,10.40141235,10.61077773,2.391125962
8.017634218,5.448090283,4.680269651,4.585061562,9.209754582,10.40550182,10.63770467,2.289772946
8.066740082,5.450276288,4.680805871,4.58395491,9.20210174,10.41366353,10.63837663,2.289135044
8.066740082,5.450276288,4.680805871,4.58395491,9.20210174,10.41366353,10.63837663,2.300532848
8.04523893,5.449319139,4.680571086,4.584439461,9.20545256,10.4100899,10.63808241,2.288413686
8.04523893,5.449319139,4.680571086,4.584439461,9.20545256,10.4100899,10.63808241,2.297017866
8.04523893,5.449319139,4.680571086,4.584439461,9.20545256,10.4100899,10.63808241,2.310253974
8.044019086,5.46016647,4.680671734,4.584231742,9.204016121,10.41162186,10.63820854,2.287840978
8.042609219,5.460537327,4.692954295,4.583991666,9.202355919,10.41339245,10.63835431,2.273339759
8.042609219,5.460537327,4.692954295,4.583991666,9.202355919,10.41339245,10.63835431,2.302529041
8.042609219,5.460537327,4.692954295,4.583991666,9.202355919,10.41339245,10.63835431,2.439980966
8.036422935,5.462164592,4.746848319,4.582938247,9.195071201,10.42116156,10.63899395,2.220523837
8.036422935,5.462164592,4.746848319,4.582938247,9.195071201,10.42116156,10.63899395,2.746185561
8.036422935,5.462164592,4.746848319,4.582938247,9.195071201,10.42116156,10.63899395,2.792591252
8.037768014,5.462331188,4.749236138,4.583039866,9.166511053,10.42003556,10.64257951,2.178909775
8.037768014,5.462331188,4.749236138,4.583039866,9.166511053,10.42003556,10.64257951,2.206399352
8.037768014,5.462331188,4.749236138,4.583039866,9.166511053,10.42003556,10.64257951,2.191737301
8.037768014,5.462331188,4.749236138,4.583039866,9.166511053,10.42003556,10.64257951,2.618235799
8.037775927,5.462332168,4.749250186,4.558801699,9.142104273,10.42002893,10.64260061,2.170145057
8.037775927,5.462332168,4.749250186,4.558801699,9.142104273,10.42002893,10.64260061,2.80023661
8.037775927,5.462332168,4.749250186,4.558801699,9.142104273,10.42002893,10.64260061,2.18453505
8.037775927,5.462332168,4.749250186,4.558801699,9.142104273,10.42002893,10.64260061,2.177708964
8.037776174,5.462332199,4.749250625,4.558806985,9.14209923,10.41850878,10.64260127,2.168878601
8.037776174,5.462332199,4.749250625,4.558806985,9.14209923,10.41850878,10.64260127,2.778879174
8.037776174,5.462332199,4.749250625,4.558806985,9.14209923,10.41850878,10.64260127,2.452989927
8.037776174,5.462332199,4.749250625,4.558806985,9.14209923,10.41850878,10.64260127,2.185008417
8.037776174,5.462332199,4.749250625,4.558806985,9.14209923,10.41850878,10.64260127,2.173230634
8.037776421,5.462332229,4.749251064,4.558812276,9.142094181,10.41850792,10.64108112,2.168501128
8.037776421,5.462332229,4.749251064,4.558812276,9.142094181,10.41850792,10.64108112,2.206433967
8.037776421,5.462332229,4.749251064,4.558812276,9.142094181,10.41850792,10.64108112,2.173836424
8.043857007,5.462332107,4.749249307,4.558791113,9.142114373,10.41851138,10.64107947,2.168219914
8.043860475,5.438009766,4.749256334,4.558875756,9.142033614,10.41849752,10.64108606,2.15663824
8.043860475,5.438009766,4.749256334,4.558875756,9.142033614,10.41849752,10.64108606,2.269810946
8.043860475,5.438009766,4.749256334,4.558875756,9.142033614,10.41849752,10.64108606,2.158595406
8.043860475,5.438009766,4.749256334,4.558875756,9.142033614,10.41849752,10.64108606,2.172272336
8.043203502,5.440143411,4.736873596,4.561001245,9.146718532,10.41873284,10.64090126,2.151908772
8.043225797,5.440071002,4.731841475,4.560929112,9.146559541,10.41872486,10.64090753,2.151034482
8.043173538,5.440240725,4.731652776,4.57308193,9.146932208,10.41874358,10.64089283,2.143427037
8.043173538,5.440240725,4.731652776,4.57308193,9.146932208,10.41874358,10.64089283,2.146861165
8.043173538,5.440240725,4.731652776,4.57308193,9.146932208,10.41874358,10.64089283,2.252330053
8.043173538,5.440240725,4.731652776,4.57308193,9.146932208,10.41874358,10.64089283,2.145893025
8.043332357,5.43972493,4.732226239,4.567523628,9.114425079,10.41868669,10.64093751,2.123981315
8.043332357,5.43972493,4.732226239,4.567523628,9.114425079,10.41868669,10.64093751,2.39014967
8.043332357,5.43972493,4.732226239,4.567523628,9.114425079,10.41868669,10.64093751,2.261255208
8.043384542,5.43955545,4.732414669,4.567727392,9.114070572,10.40631118,10.64095219,2.108301465
8.043384542,5.43955545,4.732414669,4.567727392,9.114070572,10.40631118,10.64095219,2.149810833
8.043451823,5.439336941,4.732657608,4.567990103,9.113613511,10.40626827,10.62505844,2.103778165
8.043425934,5.439421021,4.732564127,4.567889014,9.113789384,10.40628478,10.63117422,2.101428892
8.059319567,5.439641127,4.732319412,4.567624384,9.114249785,10.40632801,10.63122269,2.100569464
8.059319567,5.439641127,4.732319412,4.567624384,9.114249785,10.40632801,10.63122269,2.106303712
8.054747359,5.439577808,4.732389811,4.567700512,9.114117339,10.40631557,10.63120875,2.100456876
8.055599545,5.439700549,4.73106956,4.568391282,9.111932154,10.40536202,10.63043559,2.096617316
8.055599545,5.439700549,4.73106956,4.568391282,9.111932154,10.40536202,10.63043559,2.104373963
8.071791079,5.44203262,4.7059848,4.581515911,9.070413635,10.38724439,10.61574554,2.052704261
8.071791079,5.44203262,4.7059848,4.581515911,9.070413635,10.38724439,10.61574554,2.092682453
8.071971214,5.426139546,4.705705725,4.581661926,9.069951731,10.38704283,10.61558211,2.011636312
8.072469604,5.382167228,4.704933594,4.582065914,9.068673753,10.38648515,10.61512994,1.924561701
8.072469604,5.382167228,4.704933594,4.582065914,9.068673753,10.38648515,10.61512994,1.937659802
8.072469604,5.382167228,4.704933594,4.582065914,9.068673753,10.38648515,10.61512994,1.939326233
