iris_1;iris_2;iris_3;iris_4;len_1;len_2;len_3;error;Goal_Met
8.333878352184053;5.6164135466255045;4.900215654245293;4.771600270959396;8.741519242569597;10.154236175853098;10.434329229249263;3.90808256258552;No
8.333878352184053;5.6164135466255045;4.900215654245293;4.771600270959396;8.741519242569597;10.154236175853098;10.434329229249263;3.9213154477703362;No
8.333887899954354;5.616416508952557;4.900226055898581;4.771608057304929;8.741509800078623;10.154231675441286;10.434425661998908;3.90788565312646;No
8.33421299333592;5.616424472506521;4.9002540184178445;4.771628989154028;8.741484416052785;10.154219577090325;10.43438547355011;3.9052006025267545;No
8.33421299333592;5.616424472506521;4.9002540184178445;4.771628989154028;8.741484416052785;10.154219577090325;10.43438547355011;3.91046861107957;No
8.33421299333592;5.616424472506521;4.9002540184178445;4.771628989154028;8.741484416052785;10.154219577090325;10.43438547355011;3.9476770067259084;No
8.335984763405914;5.616467874148525;4.900406415106063;4.771743068448914;8.741346072242099;10.154153640662999;10.43416644512696;3.900331833732025;No
8.335984763405914;5.616467874148525;4.900406415106063;4.771743068448914;8.741346072242099;10.154153640662999;10.43416644512696;3.9310825463158188;No
8.335945546047386;5.6158194112338204;4.900348679413346;4.771699849352803;8.741398483983039;10.154178620768219;10.43424942434313;3.8723639526020226;No
8.335945546047386;5.6158194112338204;4.900348679413346;4.771699849352803;8.741398483983039;10.154178620768219;10.43424942434313;4.013655542912764;No
8.335881326125387;5.614757528451199;4.900254135012042;4.771629076432717;8.74148431021003;10.154219526644313;10.434385305977944;3.839174768070082;No
8.335881326125387;5.614757528451199;4.900254135012042;4.771629076432717;8.74148431021003;10.154219526644313;10.434385305977944;3.8435743603992405;No
8.335847080630982;5.614793390194534;4.899601604493259;4.77159133652953;8.741530077340926;10.154241339843509;10.434457765327318;3.836608430161096;No
8.335816263763508;5.614825661493602;4.899014404720902;4.7715573751102225;8.7415712623094;10.154260969125565;10.434522970114271;3.8357178260663214;No
8.335849542113309;5.61479081254019;4.89903134146949;4.772211214501888;8.741526787711566;10.154239771964136;10.434452557126619;3.8322903687587044;No
8.335849542113309;5.61479081254019;4.89903134146949;4.772211214501888;8.741526787711566;10.154239771964136;10.434452557126619;3.843789733067241;No
8.335857461310388;5.614782519589015;4.899035371881177;4.772366807643733;8.741516204160776;10.154234727708639;10.434435801057598;3.8322060093807733;No
8.335897586467107;5.61474050068707;4.899055793257102;4.772454957600919;8.742162791893383;10.154209169367272;10.434350901049587;3.830772738659693;No
8.335897586467107;5.61474050068707;4.899055793257102;4.772454957600919;8.742162791893383;10.154209169367272;10.434350901049587;3.8375659041077084;No
8.335892170112123;5.614746172672118;4.899053036646778;4.772443058545591;8.742075511270103;10.154212619398647;10.434362361405611;3.830722228475424;No
8.335598269183102;5.61430281861716;4.898217159818781;4.77208054292366;8.742757622793645;10.154493370062172;10.434667082117949;3.815943543034739;No
8.335598269183102;5.61430281861716;4.898217159818781;4.77208054292366;8.742757622793645;10.154493370062172;10.434667082117949;3.8477723126323333;No
8.333832975289228;5.611639845728152;4.893196528324334;4.7699031200214685;8.74685467451599;10.156179677872318;10.436497364229059;3.7774938154940174;No
8.333864889217255;5.611687988377608;4.893287293988185;4.769942484638333;8.746780605821682;10.156826048328197;10.43646427540925;3.723963617811738;No
8.333864889217255;5.611687988377608;4.893287293988185;4.769942484638333;8.746780605821682;10.156826048328197;10.43646427540925;3.869015592515737;No
8.333893899030244;5.611731750125029;4.893369800125687;4.769978267139711;8.74671327725691;10.157413600134117;10.4364341976177;3.707723719837054;No
8.333893899030244;5.611731750125029;4.893369800125687;4.769978267139711;8.74671327725691;10.157413600134117;10.4364341976177;3.7091847273010323;No
8.333893899030244;5.611731750125029;4.893369800125687;4.769978267139711;8.74671327725691;10.157413600134117;10.4364341976177;3.7383657878245016;No
8.333909228141977;5.611754874324971;4.893413397297478;4.769997175016227;8.7466777000854;10.157414789465873;10.436727583830367;3.704491430050357;No
8.333909228141977;5.611754874324971;4.893413397297478;4.769997175016227;8.7466777000854;10.157414789465873;10.436727583830367;3.7152100960568912;No
8.333261910185463;5.611711071894314;4.893330814457902;4.769961359249542;8.746745091242369;10.157412536604285;10.436790125594694;3.6955381600790043;No
8.330302672688104;5.611510827495142;4.89295328401393;4.769797626174153;8.747053172358743;10.15740223756589;10.437076037536867;3.6753408490327746;No
8.330302672688104;5.611510827495142;4.89295328401393;4.769797626174153;8.747053172358743;10.15740223756589;10.437076037536867;3.692835551616891;No
8.330313558440833;5.6108602926591145;4.892876851544838;4.769764477792549;8.747115544548272;10.157400152486538;10.437133921493066;3.666480938532675;No
8.330319285120606;5.610518065090762;4.892836642632737;4.769747039387405;8.74714835675382;10.157399055586577;10.437164372568828;3.6656143003381656;No
8.330309878172843;5.610490222672515;4.893492695486652;4.769775684636101;8.747094457685618;10.1574008574126;10.437114352017577;3.656894305009624;No
8.330309878172843;5.610490222672515;4.893492695486652;4.769775684636101;8.747094457685618;10.1574008574126;10.437114352017577;3.675965773539702;No
8.330264302974905;5.610355330489146;4.896671169464088;4.769914466408049;8.746833325088351;10.157409586979272;10.436872010231335;3.6378264220161434;No
8.330254709915142;5.610326937221859;4.896714348540183;4.77056953186176;8.746778359652652;10.157411424453567;10.436821000047203;3.63777123591489;No
8.330254709915142;5.610326937221859;4.896714348540183;4.77056953186176;8.746778359652652;10.157411424453567;10.436821000047203;3.64256385041129;No
8.330259393378777;5.6103407992052166;4.896693267921733;4.770249719903329;8.746805194533865;10.157410527373358;10.436845903920236;3.6372215111993675;No
8.329515285236726;5.609758835030053;4.896381534791734;4.769959972729023;8.747430001088873;10.157832981426512;10.437173987970741;3.6146578207392035;No
8.329515285236726;5.609758835030053;4.896381534791734;4.769959972729023;8.747430001088873;10.157832981426512;10.437173987970741;3.660473824120727;No
8.315377230537754;5.598701515701952;4.890458605321769;4.764454776417203;8.759301325634025;10.16585960843644;10.443407584930334;3.3104312460512757;No
8.315377230537754;5.598701515701952;4.890458605321769;4.764454776417203;8.759301325634025;10.16585960843644;10.443407584930334;3.3197223110564815;No
8.315177868078635;5.598545595073589;4.890375085360257;4.764377146962656;8.758718312604836;10.165972792897328;10.443495485652567;3.30599783639792;No
8.315095598266643;5.598481252163504;4.890340619636059;4.764345112041643;8.758477723817395;10.166019500107698;10.443531759161253;3.3055475245028223;No
8.315317761159523;5.598655004925234;4.890433691502975;4.764431619723538;8.758427130885142;10.166593654368164;10.443433805520312;3.2579820334671457;No
8.315317761159523;5.598655004925234;4.890433691502975;4.764431619723538;8.758427130885142;10.166593654368164;10.443433805520312;3.3887120367039127;No
8.31550352178188;5.598800287608298;4.890511513175611;4.764503952778888;8.758384827805362;10.167073731177428;10.443351901971672;3.245065972453542;No
8.31550352178188;5.598800287608298;4.890511513175611;4.764503952778888;8.758384827805362;10.167073731177428;10.443351901971672;3.2894856957925835;No
8.315257478428531;5.598607858028385;4.890408436942038;4.764408146319638;8.758440859010866;10.167108300169811;10.442789945188402;3.2214344131513153;No
8.315100803058115;5.598485322811311;4.890342800106673;4.764347138727736;8.758476538535465;10.167130312996466;10.442432102613184;3.217755048010845;No
8.315100803058115;5.598485322811311;4.890342800106673;4.764347138727736;8.758476538535465;10.167130312996466;10.442432102613184;3.2266774736026917;No
8.314493506447858;5.598396942975731;4.890295458837314;4.764303136349725;8.758502272774098;10.167146189983072;10.442668297653432;3.213359956588722;No
8.31420759718503;5.598355334619597;4.890273171033965;4.764282420463538;8.75851438820019;10.167153664711995;10.44277949595209;3.2129126130692445;No
8.31420759718503;5.598355334619597;4.890273171033965;4.764282420463538;8.75851438820019;10.167153664711995;10.44277949595209;3.236791224563487;No
8.314151512482667;5.597740708091511;4.890227528664997;4.764239997165645;8.758539198933631;10.16716897193317;10.443007214839252;3.201292199693575;No
8.314126388175977;5.597465373379161;4.890207082218324;4.764220992768685;8.758550313416725;10.16717582912066;10.443109226241996;3.199556406669043;No
8.314183102229505;5.597520240297416;4.890819893365432;4.764263892117101;8.758525224271109;10.167160350130409;10.442878952020832;3.1930058796822105;No
8.314183102229505;5.597520240297416;4.890819893365432;4.764263892117101;8.758525224271109;10.167160350130409;10.442878952020832;3.20804313726689;No
8.314346619102805;5.597678431545662;4.892586738732083;4.764387578697119;8.758452887726817;10.167115721402071;10.442215029795133;3.1918683545380526;No
8.31278136275167;5.5964329006875095;4.892182800940738;4.763810950536929;8.759598610366387;10.16807037056186;10.442743162616598;3.1643961760796526;No
8.31278136275167;5.5964329006875095;4.892182800940738;4.763810950536929;8.759598610366387;10.16807037056186;10.442743162616598;3.2223246922637196;No
8.299154236634557;5.585589305595576;4.888666117413374;4.75879082418134;8.769573274831624;10.17638154878426;10.447341088419284;3.0384754317181155;No
8.299154236634557;5.585589305595576;4.888666117413374;4.75879082418134;8.769573274831624;10.17638154878426;10.447341088419284;6.447741528820324;No
8.299154236634557;5.585589305595576;4.888666117413374;4.75879082418134;8.769573274831624;10.17638154878426;10.447341088419284;4.610242818194179;No
8.299154236634557;5.585589305595576;4.888666117413374;4.75879082418134;8.769573274831624;10.17638154878426;10.447341088419284;3.087965883187853;No
8.299154236634557;5.585589305595576;4.888666117413374;4.75879082418134;8.769573274831624;10.17638154878426;10.447341088419284;3.2537962220079244;No
8.299154236634557;5.585589305595576;4.888666117413374;4.75879082418134;8.769573274831624;10.17638154878426;10.447341088419284;3.2020700737367664;No
8.299154236634557;5.585589305595576;4.888666117413374;4.75879082418134;8.769573274831624;10.17638154878426;10.447341088419284;3.0909648285983096;No
8.299154236634557;5.585589305595576;4.888666117413374;4.75879082418134;8.769573274831624;10.17638154878426;10.447341088419284;3.2510355902636094;No
8.299154236634557;5.585589305595576;4.888666117413374;4.75879082418134;8.769573274831624;10.17638154878426;10.447341088419284;3.0449810172112697;No
8.299154236634557;5.585589305595576;4.888666117413374;4.75879082418134;8.769573274831624;10.17638154878426;10.447341088419284;3.0437811326380633;No
8.299154236634557;5.585589305595576;4.888666117413374;4.75879082418134;8.769573274831624;10.17638154878426;10.447341088419284;3.150311681663431;No
8.299154236634557;5.585589305595576;4.888666117413374;4.75879082418134;8.769573274831624;10.17638154878426;10.447341088419284;3.057529893477979;No
8.300093170386852;5.586336449002083;4.888908423298827;4.754295129018924;8.768440311434222;10.17442949781704;10.446408943872635;3.036771955477246;No
8.300093170386852;5.586336449002083;4.888908423298827;4.754295129018924;8.768440311434222;10.17442949781704;10.446408943872635;3.0703936629689426;No
8.298463040381323;5.586506909460739;4.888963705286207;4.754556771006023;8.768396524622665;10.174362186127597;10.446160543608592;3.013063491223348;No
8.295379494400958;5.586829351634257;4.889068276424331;4.755051691714724;8.768313697703144;10.174234859663628;10.445690670878742;3.000646706455101;No
8.295379494400958;5.586829351634257;4.889068276424331;4.755051691714724;8.768313697703144;10.174234859663628;10.445690670878742;3.084158111343549;No
8.295411874494613;5.585199125077832;4.889128791578723;4.755338101556247;8.768265765894116;10.174161176037693;10.445418756263475;2.9300089272762704;No
8.295573354511912;5.577069160558874;4.889430581569888;4.756766431772249;8.768026729236785;10.173793714679567;10.444062713960278;2.9066515582501893;No
8.295573354511912;5.577069160558874;4.889430581569888;4.756766431772249;8.768026729236785;10.173793714679567;10.444062713960278;2.9145072669261465;No
8.297156042276708;5.578806633595287;4.88969666269287;4.757408935686967;8.76721960260484;10.173230723719604;10.443906944189537;2.904020799278287;No
8.297156042276708;5.578806633595287;4.88969666269287;4.757408935686967;8.76721960260484;10.173230723719604;10.443906944189537;2.9040208261187974;No
8.297156042276708;5.578806633595287;4.88969666269287;4.757408935686967;8.76721960260484;10.173230723719604;10.443906944189537;2.9636401017059306;No
8.297263230899945;5.578924305158073;4.888025032606872;4.7574524497088575;8.767164939395593;10.173192594767555;10.443896394574105;2.867734206477355;No
8.29737049075276;5.579042054916616;4.886260169453708;4.757495992646928;8.767110239861251;10.173154440477841;10.443885837948185;2.853833905818446;No
8.29737049075276;5.579042054916616;4.886260169453708;4.757495992646928;8.767110239861251;10.173154440477841;10.443885837948185;2.919595996218643;No
8.297476221026116;5.579158125504368;4.886235628293186;4.7558237604845575;8.767056320369784;10.173116830287494;10.44387543186506;2.8256740952705752;No
8.297502535781684;5.579187013816564;4.886229520348696;4.7554075657731705;8.767042900578147;10.173107469648063;10.443872841939532;2.82534965952896;No
8.297502535781684;5.579187013816564;4.886229520348696;4.7554075657731705;8.767042900578147;10.173107469648063;10.443872841939532;2.8671258952952763;No
8.297599282267093;5.579293222010944;4.886207064424265;4.7554999363553865;8.765371047597071;10.173073055155259;10.443863320050133;2.8149553104176883;No
8.297599282267093;5.579293222010944;4.886207064424265;4.7554999363553865;8.765371047597071;10.173073055155259;10.443863320050133;2.8151439718026996;No
8.297599282267093;5.579293222010944;4.886207064424265;4.7554999363553865;8.765371047597071;10.173073055155259;10.443863320050133;2.966885309958448;No
8.297599282267093;5.579293222010944;4.886207064424265;4.7554999363553865;8.765371047597071;10.173073055155259;10.443863320050133;2.855336502574075;No
8.29761077896377;5.579305843072993;4.886204395914389;4.755510913049385;8.765648436766595;10.17259290472246;10.443862188533325;2.8050722918802613;No
8.29761077896377;5.579305843072993;4.886204395914389;4.755510913049385;8.765648436766595;10.17259290472246;10.443862188533325;2.9110710685965415;No
8.29761077896377;5.579305843072993;4.886204395914389;4.755510913049385;8.765648436766595;10.17259290472246;10.443862188533325;2.917069661909223;No
8.297609449352867;5.579304383427481;4.886204704531718;4.755509643577604;8.765648665365855;10.172593252729357;10.443885192445203;2.80500555152999;No
8.297609449352867;5.579304383427481;4.886204704531718;4.755509643577604;8.765648665365855;10.172593252729357;10.443885192445203;7.49901073719411;No
8.297609449352867;5.579304383427481;4.886204704531718;4.755509643577604;8.765648665365855;10.172593252729357;10.443885192445203;2.9829643677717077;No
8.283166570727843;5.580342212486154;4.885985273149335;4.7564122563651585;8.765486127986083;10.172345814794785;10.442917329765628;2.741602461489821;No
8.283166570727843;5.580342212486154;4.885985273149335;4.7564122563651585;8.765486127986083;10.172345814794785;10.442917329765628;2.795658865414499;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.699690607436506;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.726171287068789;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;4.4825584554521045;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;10.413630679375869;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;3.020973923533605;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.7483766787792216;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.722818417953662;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.77389398020756;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.7065103827808885;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.70661125773554;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.7552122087286466;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.713373493721108;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.7042243670742807;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.7153072542278682;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.7320007053386286;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.701730420902265;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;6.170219569716052;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;7.118217737592383;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.762537079622293;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.7146431999382155;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.7043946760932323;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.702382491406746;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;8.125704908242032;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;7.1938865395430796;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.738977066504993;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.708534259597954;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.7037475095170866;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.7027129401921006;No
8.285570209192903;5.579708105077863;4.886652752811088;4.756480872829076;8.765978333459866;10.172626324870336;10.443139231715033;2.7793484880884556;No
8.289883794670537;5.5791304091361225;4.886572665457404;4.756070641650797;8.767149835246226;10.173138771551189;10.443530440314136;2.6824532839419972;No
8.289883794670537;5.5791304091361225;4.886572665457404;4.756070641650797;8.767149835246226;10.173138771551189;10.443530440314136;2.682803030562573;No
8.289883794670537;5.5791304091361225;4.886572665457404;4.756070641650797;8.767149835246226;10.173138771551189;10.443530440314136;2.895876696437605;No
8.289883794670537;5.5791304091361225;4.886572665457404;4.756070641650797;8.767149835246226;10.173138771551189;10.443530440314136;2.737447061254761;No
8.289265544038084;5.577684288748482;4.887273637271204;4.755662971542322;8.769135240706522;10.174085056220166;10.44426210330554;2.6512310908867684;No
8.289265544038084;5.577684288748482;4.887273637271204;4.755662971542322;8.769135240706522;10.174085056220166;10.44426210330554;2.9168937464556626;No
8.289265544038084;5.577684288748482;4.887273637271204;4.755662971542322;8.769135240706522;10.174085056220166;10.44426210330554;3.5986888735989933;No
8.289265544038084;5.577684288748482;4.887273637271204;4.755662971542322;8.769135240706522;10.174085056220166;10.44426210330554;2.6925343327561233;No
8.289265544038084;5.577684288748482;4.887273637271204;4.755662971542322;8.769135240706522;10.174085056220166;10.44426210330554;2.6547148027426895;No
8.28703564558492;5.577998773343368;4.889011967808116;4.755621913757645;8.769335197358211;10.174180359631855;10.444335791468916;2.6504884925440435;No
8.28703564558492;5.577998773343368;4.889011967808116;4.755621913757645;8.769335197358211;10.174180359631855;10.444335791468916;2.677806210086741;No
8.287509879576534;5.578037461421734;4.888536706166225;4.755630645544103;8.769292672443706;10.174160091391714;10.444320120158052;2.649920787250622;No
8.285741487292508;5.577893195720678;4.888607724523818;4.757299291173498;8.769451245494189;10.17423567053642;10.444378557608132;2.6347509580188504;No
8.285741487292508;5.577893195720678;4.888607724523818;4.757299291173498;8.769451245494189;10.17423567053642;10.444378557608132;2.6936271543506543;No
8.285741487292508;5.577893195720678;4.888607724523818;4.757299291173498;8.769451245494189;10.17423567053642;10.444378557608132;2.63482376281747;No
8.284045175726472;5.577754810375135;4.888675848131049;4.757247142131886;8.771256134698914;10.174308169030377;10.4444346131131;2.599066298786153;No
8.284045175726472;5.577754810375135;4.888675848131049;4.757247142131886;8.771256134698914;10.174308169030377;10.4444346131131;2.6827468359175652;No
8.280043767356426;5.577428374895333;4.888836544065467;4.756991348196697;8.775646445723787;10.174479184830979;10.444566841750365;2.564717261873061;No
8.280043767356426;5.577428374895333;4.888836544065467;4.756991348196697;8.775646445723787;10.174479184830979;10.444566841750365;2.576226172181012;No
8.280043767356426;5.577428374895333;4.888836544065467;4.756991348196697;8.775646445723787;10.174479184830979;10.444566841750365;2.725973082929026;No
8.279323770032498;5.577369637408389;4.888865459045406;4.756945321665091;8.775696653692478;10.175249723660466;10.444590634439383;2.5521633704826803;No
8.277114147315771;5.577147701067069;4.889216684986043;4.7571148506719885;8.777038953922089;10.175557252773256;10.444731587988278;2.5381537609987372;No
8.277114147315771;5.577147701067069;4.889216684986043;4.7571148506719885;8.777038953922089;10.175557252773256;10.444731587988278;2.568887077430082;No
8.266813343442939;5.576113079768654;4.890854027642854;4.757905159821866;8.783296479833197;10.176990889860745;10.445388684266005;2.5123244647552374;No
8.266813343442939;5.576113079768654;4.890854027642854;4.757905159821866;8.783296479833197;10.176990889860745;10.445388684266005;2.8410171568809774;No
8.266704459721634;5.57610214339723;4.890871335026213;4.757913513713686;8.783362624448294;10.177006043992694;10.442948444748763;2.455551470256392;No
8.266736168198259;5.5761053282229645;4.890866294871871;4.757911080942467;8.783343362202693;10.177001630895559;10.443659076942131;2.4402790475853777;No
8.266736168198259;5.5761053282229645;4.890866294871871;4.757911080942467;8.783343362202693;10.177001630895559;10.443659076942131;2.468307632817533;No
8.264295842647183;5.576095333959189;4.890882111320294;4.757918715192912;8.783403808826627;10.17701547958322;10.443769872061551;2.4350189278048147;No
8.264952225455666;5.5760980221509024;4.890877857115427;4.757916661782151;8.783387550289005;10.177011754653774;10.443740071114862;2.4341679938292717;No
8.264952225455666;5.5760980221509024;4.890877857115427;4.757916661782151;8.783387550289005;10.177011754653774;10.443740071114862;2.5285770029496035;No
8.264858931587826;5.57365968737482;4.890894198400197;4.757924549359513;8.78345000270997;10.177026062881687;10.443854542742702;2.3707466236754273;No
8.264714637065001;5.569888396065439;4.890919472921907;4.757936748813111;8.78354659579257;10.177048192941966;10.444031592202634;2.3570793118991675;No
8.264714637065001;5.569888396065439;4.890919472921907;4.757936748813111;8.78354659579257;10.177048192941966;10.444031592202634;2.4618882265471305;No
8.26461969162969;5.5698615781721;4.888481421133256;4.757944776023083;8.783610153799458;10.17706275446631;10.444148090304683;2.280336871365962;No
8.264407554095149;5.569801658685125;4.883034057667721;4.757962711298509;8.783752162089142;10.177095289425608;10.444408383177812;2.2141323636445405;No
8.264407554095149;5.569801658685125;4.883034057667721;4.757962711298509;8.783752162089142;10.177095289425608;10.444408383177812;2.2190302649006677;No
8.264407554095149;5.569801658685125;4.883034057667721;4.757962711298509;8.783752162089142;10.177095289425608;10.444408383177812;2.250665000238433;No
8.264443794525775;5.569811895006649;4.883030791195634;4.758893511957699;8.783727902159933;10.177089731328886;10.444363916149236;2.2092028897307223;No
8.26454351520699;5.569840061696113;4.883021803034731;4.758950268369926;8.78616562105014;10.177074437438009;10.4442415588178;2.1980195896835806;No
8.26454351520699;5.569840061696113;4.883021803034731;4.758950268369926;8.78616562105014;10.177074437438009;10.4442415588178;2.259095979254406;No
8.26452246427904;5.569834115738432;4.8830237004257775;4.758938287152691;8.785651021228981;10.177077665961832;10.44426738831813;2.195853724334108;No
8.26260360296744;5.568857200509732;4.882266366931447;4.759196657896003;8.786941518909755;10.177314642875919;10.444225482253453;2.158142894869999;No
8.26260360296744;5.568857200509732;4.882266366931447;4.759196657896003;8.786941518909755;10.177314642875919;10.444225482253453;2.2361480605285387;No
8.235553874274927;5.555085860323672;4.871590417905046;4.762838848431833;8.805133355876919;10.180655249721088;10.443634742488564;1.965644136548625;No
8.235553874274927;5.555085860323672;4.871590417905046;4.762838848431833;8.805133355876919;10.180655249721088;10.443634742488564;2.015032410803227;No
8.235553874274927;5.555085860323672;4.871590417905046;4.762838848431833;8.805133355876919;10.180655249721088;10.443634742488564;2.3838799261828925;No
8.235616733693973;5.555117862805228;4.871615227172495;4.762830384539875;8.80509108083911;10.181615137722915;10.443636115277137;1.9365742391086447;No
8.235616733693973;5.555117862805228;4.871615227172495;4.762830384539875;8.80509108083911;10.181615137722915;10.443636115277137;2.075348930280891;No
